fg,nc,nt
FGRAMPH1_01T05841,NCU05850,NEUTE1DRAFT_86727
FGRAMPH1_01T05897,NCU05849,NEUTE1DRAFT_86724
FGRAMPH1_01T05941,NCU05222,NEUTE1DRAFT_80536
FGRAMPH1_01T05943,NCU05224,NEUTE1DRAFT_80529
FGRAMPH1_01T05961,NCU05828,NEUTE1DRAFT_124245
FGRAMPH1_01T05981,NCU06228,NEUTE1DRAFT_122023
FGRAMPH1_01T05997,NCU06231,NEUTE1DRAFT_81376
FGRAMPH1_01T06001,NCU06205,NEUTE1DRAFT_62633
FGRAMPH1_01T06037,NCU00142,NEUTE1DRAFT_81786
FGRAMPH1_01T06043,NCU00133,NEUTE1DRAFT_146347
FGRAMPH1_01T06077,NCU00157,NEUTE1DRAFT_43043
FGRAMPH1_01T06103,NCU07829,NEUTE1DRAFT_116791
FGRAMPH1_01T06143,NCU06271,NEUTE1DRAFT_122064
FGRAMPH1_01T06163,NCU00004,NEUTE1DRAFT_122076
FGRAMPH1_01T06169,NCU00457,NEUTE1DRAFT_82438
FGRAMPH1_01T06217,NCU07824,NEUTE1DRAFT_100308
FGRAMPH1_01T06237,NCU06194,NEUTE1DRAFT_100500
FGRAMPH1_01T06267,NCU00119,NEUTE1DRAFT_129667
FGRAMPH1_01T06289,NCU04327,NEUTE1DRAFT_127159
FGRAMPH1_01T06303,NCU09794,NEUTE1DRAFT_131795
FGRAMPH1_01T06357,NCU05796,NEUTE1DRAFT_117959
FGRAMPH1_01T06365,NCU05772,NEUTE1DRAFT_95859
FGRAMPH1_01T06503,NCU05689,NEUTE1DRAFT_116769
FGRAMPH1_01T06507,NCU05680,NEUTE1DRAFT_116763
FGRAMPH1_01T06545,NCU05716,NEUTE1DRAFT_121796
FGRAMPH1_01T06547,NCU09503,NEUTE1DRAFT_100190
FGRAMPH1_01T06563,NCU09499,NEUTE1DRAFT_62032
FGRAMPH1_01T06567,NCU09511,NEUTE1DRAFT_129254
FGRAMPH1_01T06587,NCU09496,NEUTE1DRAFT_80722
FGRAMPH1_01T06627,NCU03229,NEUTE1DRAFT_72352
FGRAMPH1_01T06629,NCU02043,NEUTE1DRAFT_89354
FGRAMPH1_01T06635,NCU02046,NEUTE1DRAFT_89349
FGRAMPH1_01T06651,NCU07934,NEUTE1DRAFT_128354
FGRAMPH1_01T06665,NCU04502,NEUTE1DRAFT_116469
FGRAMPH1_01T06671,NCU04403,NEUTE1DRAFT_39120
FGRAMPH1_01T06679,NCU04407,NEUTE1DRAFT_79436
FGRAMPH1_01T06681,NCU04408,NEUTE1DRAFT_121209
FGRAMPH1_01T06701,NCU12114,NEUTE1DRAFT_124744
FGRAMPH1_01T06707,NCU03991,NEUTE1DRAFT_87893
FGRAMPH1_01T06731,NCU05802,NEUTE1DRAFT_124227
FGRAMPH1_01T06755,NCU09035,NEUTE1DRAFT_102514
FGRAMPH1_01T06779,NCU07153,NEUTE1DRAFT_115595
FGRAMPH1_01T06807,NCU04314,NEUTE1DRAFT_115656
FGRAMPH1_01T06813,NCU04320,NEUTE1DRAFT_75094
FGRAMPH1_01T06831,NCU03955,NEUTE1DRAFT_132041
FGRAMPH1_01T06845,NCU06658,NEUTE1DRAFT_75928
FGRAMPH1_01T06847,NCU06659,NEUTE1DRAFT_57240
FGRAMPH1_01T06857,NCU04243,NEUTE1DRAFT_134364
FGRAMPH1_01T06863,NCU04304,NEUTE1DRAFT_115659
FGRAMPH1_01T06871,NCU04301,NEUTE1DRAFT_119474
FGRAMPH1_01T06883,NCU06669,NEUTE1DRAFT_75902
FGRAMPH1_01T06947,NCU04639,NEUTE1DRAFT_116093
FGRAMPH1_01T06981,NCU04610,NEUTE1DRAFT_77381
FGRAMPH1_01T06985,NCU07155,NEUTE1DRAFT_34665
FGRAMPH1_01T07003,NCU01157,NEUTE1DRAFT_120034
FGRAMPH1_01T07023,NCU06644,NEUTE1DRAFT_127476
FGRAMPH1_01T07045,NCU01333,NEUTE1DRAFT_57468
FGRAMPH1_01T07059,NCU01004,NEUTE1DRAFT_76771
FGRAMPH1_01T07061,NCU11338,NEUTE1DRAFT_93689
FGRAMPH1_01T07069,NCU04329,NEUTE1DRAFT_56383
FGRAMPH1_01T07071,NCU04331,NEUTE1DRAFT_75066
FGRAMPH1_01T07083,NCU06648,NEUTE1DRAFT_119785
FGRAMPH1_01T07129,NCU04597,NEUTE1DRAFT_58673
FGRAMPH1_01T07143,NCU04615,NEUTE1DRAFT_77394
FGRAMPH1_01T07159,NCU04636,NEUTE1DRAFT_77426
FGRAMPH1_01T07171,NCU04665,NEUTE1DRAFT_77490
FGRAMPH1_01T07217,NCU01017,NEUTE1DRAFT_120118
FGRAMPH1_01T07227,NCU01023,NEUTE1DRAFT_58057
FGRAMPH1_01T07341,NCU01420,NEUTE1DRAFT_24920
FGRAMPH1_01T07355,NCU01414,NEUTE1DRAFT_115825
FGRAMPH1_01T07375,NCU01349,NEUTE1DRAFT_57434
FGRAMPH1_01T07373,NCU01341,NEUTE1DRAFT_127544
FGRAMPH1_01T07391,NCU04316,NEUTE1DRAFT_56417
FGRAMPH1_01T07393,NCU04317,NEUTE1DRAFT_143707
FGRAMPH1_01T07427,NCU04628,NEUTE1DRAFT_128023
FGRAMPH1_01T07471,NCU00706,NEUTE1DRAFT_96495
FGRAMPH1_01T07489,NCU06731,NEUTE1DRAFT_119713
FGRAMPH1_01T07495,NCU06732,NEUTE1DRAFT_127403
FGRAMPH1_01T07511,NCU01041,NEUTE1DRAFT_58041
FGRAMPH1_01T07519,NCU04279,NEUTE1DRAFT_119493
FGRAMPH1_01T07565,NCU01007,NEUTE1DRAFT_127786
FGRAMPH1_01T07579,NCU06663,NEUTE1DRAFT_75912
FGRAMPH1_01T07591,NCU04326,NEUTE1DRAFT_127160
FGRAMPH1_01T07621,NCU04609,NEUTE1DRAFT_120372
FGRAMPH1_01T07623,NCU04604,NEUTE1DRAFT_77373
FGRAMPH1_01T07631,NCU08962,NEUTE1DRAFT_74954
FGRAMPH1_01T07645,NCU06727,NEUTE1DRAFT_115772
FGRAMPH1_01T07657,NCU08972,NEUTE1DRAFT_134237
FGRAMPH1_01T07659,NCU10061,NEUTE1DRAFT_56257
FGRAMPH1_01T07673,NCU04571,NEUTE1DRAFT_120339
FGRAMPH1_01T07703,NCU04241,NEUTE1DRAFT_113399
FGRAMPH1_01T07725,NCU08926,NEUTE1DRAFT_127151
FGRAMPH1_01T07749,NCU04333,NEUTE1DRAFT_119446
FGRAMPH1_01T07893,NCU03854,NEUTE1DRAFT_124857
FGRAMPH1_01T07909,NCU04656,NEUTE1DRAFT_58796
FGRAMPH1_01T07911,NCU02325,NEUTE1DRAFT_124018
FGRAMPH1_01T07927,NCU08954,NEUTE1DRAFT_56293
FGRAMPH1_01T07949,NCU01339,NEUTE1DRAFT_34784
FGRAMPH1_01T07955,NCU01336,NEUTE1DRAFT_97901
FGRAMPH1_01T07959,NCU01335,NEUTE1DRAFT_57465
FGRAMPH1_01T08267,NCU04540,NEUTE1DRAFT_147873
FGRAMPH1_01T08423,NCU09168,NEUTE1DRAFT_80743
FGRAMPH1_01T08611,NCU01066,NEUTE1DRAFT_76687
FGRAMPH1_01T16559,NCU02938,NEUTE1DRAFT_92554
FGRAMPH1_01T16567,NCU02934,NEUTE1DRAFT_92544
FGRAMPH1_01T16571,NCU06144,NEUTE1DRAFT_147900
FGRAMPH1_01T16609,NCU02082,NEUTE1DRAFT_89273
FGRAMPH1_01T16795,NCU04495,NEUTE1DRAFT_60578
FGRAMPH1_01T16833,NCU06314,NEUTE1DRAFT_79143
FGRAMPH1_01T16843,NCU06317,NEUTE1DRAFT_116449
FGRAMPH1_01T16867,NCU06312,NEUTE1DRAFT_79148
FGRAMPH1_01T16871,NCU06332,NEUTE1DRAFT_60430
FGRAMPH1_01T16903,NCU00742,NEUTE1DRAFT_89817
FGRAMPH1_01T16911,NCU00734,NEUTE1DRAFT_125549
FGRAMPH1_01T16975,NCU02226,NEUTE1DRAFT_67681
FGRAMPH1_01T17053,NCU07727,NEUTE1DRAFT_99203
FGRAMPH1_01T17057,NCU07021,NEUTE1DRAFT_121518
FGRAMPH1_01T17107,NCU07675,NEUTE1DRAFT_60106
FGRAMPH1_01T17115,NCU05211,NEUTE1DRAFT_80560
FGRAMPH1_01T17177,NCU03731,NEUTE1DRAFT_58350
FGRAMPH1_01T17181,NCU01189,NEUTE1DRAFT_57787
FGRAMPH1_01T17217,NCU16968,NEUTE1DRAFT_76844
FGRAMPH1_01T17277,NCU03539,NEUTE1DRAFT_123455
FGRAMPH1_01T17353,NCU01760,NEUTE1DRAFT_65175
FGRAMPH1_01T17373,NCU03465,NEUTE1DRAFT_102275
FGRAMPH1_01T17389,NCU01432,NEUTE1DRAFT_119643
FGRAMPH1_01T17391,NCU01431,NEUTE1DRAFT_119642
FGRAMPH1_01T17399,NCU04149,NEUTE1DRAFT_75436
FGRAMPH1_01T17413,NCU06706,NEUTE1DRAFT_119733
FGRAMPH1_01T17421,NCU08821,NEUTE1DRAFT_61568
FGRAMPH1_01T17441,NCU07257,NEUTE1DRAFT_116614
FGRAMPH1_01T17507,NCU06579,NEUTE1DRAFT_145042
FGRAMPH1_01T17509,NCU06577,NEUTE1DRAFT_120830
FGRAMPH1_01T17511,NCU06576,NEUTE1DRAFT_59784
FGRAMPH1_01T17513,NCU06578,NEUTE1DRAFT_78469
FGRAMPH1_01T17571,NCU16770,NEUTE1DRAFT_145083
FGRAMPH1_01T17575,NCU06623,NEUTE1DRAFT_99159
FGRAMPH1_01T17589,NCU05308,NEUTE1DRAFT_121582
FGRAMPH1_01T17613,NCU07683,NEUTE1DRAFT_116371
FGRAMPH1_01T17629,NCU06971,NEUTE1DRAFT_80073
FGRAMPH1_01T17637,NCU08296,NEUTE1DRAFT_99305
FGRAMPH1_01T17641,NCU08001,NEUTE1DRAFT_60990
FGRAMPH1_01T17645,NCU05966,NEUTE1DRAFT_124903
FGRAMPH1_01T17685,NCU09792,NEUTE1DRAFT_87329
FGRAMPH1_01T17721,NCU12130,NEUTE1DRAFT_118301
FGRAMPH1_01T17793,NCU08981,NEUTE1DRAFT_122493
FGRAMPH1_01T17797,NCU06414,NEUTE1DRAFT_146068
FGRAMPH1_01T17839,NCU07883,NEUTE1DRAFT_129390
FGRAMPH1_01T17861,NCU07875,NEUTE1DRAFT_121860
FGRAMPH1_01T17873,NCU07871,NEUTE1DRAFT_80986
FGRAMPH1_01T17911,NCU00493,NEUTE1DRAFT_117104
FGRAMPH1_01T17913,NCU00494,NEUTE1DRAFT_122482
FGRAMPH1_01T17919,NCU11172,NEUTE1DRAFT_122211
FGRAMPH1_01T17947,NCU06481,NEUTE1DRAFT_41251
FGRAMPH1_01T17975,NCU00319,NEUTE1DRAFT_129815
FGRAMPH1_01T18073,NCU06409,NEUTE1DRAFT_81044
FGRAMPH1_01T18101,NCU07863,NEUTE1DRAFT_80970
FGRAMPH1_01T18143,NCU00178,NEUTE1DRAFT_146382
FGRAMPH1_01T18153,NCU16676,NEUTE1DRAFT_122326
FGRAMPH1_01T18179,NCU00188,NEUTE1DRAFT_100773
FGRAMPH1_01T18203,NCU00269,NEUTE1DRAFT_122301
FGRAMPH1_01T18207,NCU09007,NEUTE1DRAFT_122517
FGRAMPH1_01T18215,NCU09002,NEUTE1DRAFT_117116
FGRAMPH1_01T18217,NCU09001,NEUTE1DRAFT_82608
FGRAMPH1_01T18219,NCU09000,NEUTE1DRAFT_122510
FGRAMPH1_01T18295,NCU08374,NEUTE1DRAFT_125920
FGRAMPH1_01T18297,NCU08373,NEUTE1DRAFT_71990
FGRAMPH1_01T18303,NCU00964,NEUTE1DRAFT_90234
FGRAMPH1_01T18309,NCU11197,NEUTE1DRAFT_125733
FGRAMPH1_01T18311,NCU00967,NEUTE1DRAFT_132922
FGRAMPH1_01T18315,NCU00979,NEUTE1DRAFT_51458
FGRAMPH1_01T18345,NCU12150,NEUTE1DRAFT_125032
FGRAMPH1_01T18347,NCU02510,NEUTE1DRAFT_92219
FGRAMPH1_01T18365,NCU08616,NEUTE1DRAFT_74716
FGRAMPH1_01T18387,NCU07018,NEUTE1DRAFT_121515
FGRAMPH1_01T18403,NCU06988,NEUTE1DRAFT_80101
FGRAMPH1_01T18415,NCU04346,NEUTE1DRAFT_121259
FGRAMPH1_01T18433,NCU07002,NEUTE1DRAFT_61458
FGRAMPH1_01T18435,NCU07001,NEUTE1DRAFT_80134
FGRAMPH1_01T18459,NCU06966,NEUTE1DRAFT_129022
FGRAMPH1_01T18521,NCU04443,NEUTE1DRAFT_108886
FGRAMPH1_01T18549,NCU06022,NEUTE1DRAFT_85824
FGRAMPH1_01T18573,NCU03425,NEUTE1DRAFT_84627
FGRAMPH1_01T18673,NCU09460,NEUTE1DRAFT_147667
FGRAMPH1_01T18711,NCU02229,NEUTE1DRAFT_67671
FGRAMPH1_01T18731,NCU02204,NEUTE1DRAFT_131437
FGRAMPH1_01T18741,NCU02207,NEUTE1DRAFT_67723
FGRAMPH1_01T18771,NCU05160,NEUTE1DRAFT_116734
FGRAMPH1_01T18963,NCU06959,NEUTE1DRAFT_80046
FGRAMPH1_01T18967,NCU06958,NEUTE1DRAFT_116617
FGRAMPH1_01T19005,NCU08873,NEUTE1DRAFT_120567
FGRAMPH1_01T19017,NCU03790,NEUTE1DRAFT_120179
FGRAMPH1_01T19049,NCU03649,NEUTE1DRAFT_120286
FGRAMPH1_01T19057,NCU03759,NEUTE1DRAFT_120205
FGRAMPH1_01T19253,NCU01823,NEUTE1DRAFT_130520
FGRAMPH1_01T19255,NCU01824,NEUTE1DRAFT_130521
FGRAMPH1_01T19273,NCU01811,NEUTE1DRAFT_130509
FGRAMPH1_01T19277,NCU09461,NEUTE1DRAFT_83024
FGRAMPH1_01T19317,NCU09466,NEUTE1DRAFT_122693
FGRAMPH1_01T19333,NCU03516,NEUTE1DRAFT_147547
FGRAMPH1_01T19339,NCU06781,NEUTE1DRAFT_84161
FGRAMPH1_01T19355,NCU02223,NEUTE1DRAFT_67689
FGRAMPH1_01T19357,NCU02224,NEUTE1DRAFT_46079
FGRAMPH1_01T19405,NCU06893,NEUTE1DRAFT_85216
FGRAMPH1_01T19407,NCU06894,NEUTE1DRAFT_85218
FGRAMPH1_01T19411,NCU05895,NEUTE1DRAFT_86810
FGRAMPH1_01T19447,NCU02281,NEUTE1DRAFT_124048
FGRAMPH1_01T19463,NCU01379,NEUTE1DRAFT_57391
FGRAMPH1_01T19481,NCU03811,NEUTE1DRAFT_144385
FGRAMPH1_01T19515,NCU03801,NEUTE1DRAFT_144393
FGRAMPH1_01T19545,NCU03813,NEUTE1DRAFT_58168
FGRAMPH1_01T19591,NCU07738,NEUTE1DRAFT_77676
FGRAMPH1_01T19613,NCU09534,NEUTE1DRAFT_93653
FGRAMPH1_01T19631,NCU05296,NEUTE1DRAFT_121592
FGRAMPH1_01T19659,NCU05285,NEUTE1DRAFT_80382
FGRAMPH1_01T19673,NCU06345,NEUTE1DRAFT_145272
FGRAMPH1_01T19697,NCU05261,NEUTE1DRAFT_61761
FGRAMPH1_01T19763,NCU04334,NEUTE1DRAFT_94422
FGRAMPH1_01T19789,NCU09744,NEUTE1DRAFT_128482
FGRAMPH1_01T19847,NCU01584,NEUTE1DRAFT_147079
FGRAMPH1_01T19875,NCU06856,NEUTE1DRAFT_111197
FGRAMPH1_01T19889,NCU06854,NEUTE1DRAFT_147343
FGRAMPH1_01T19907,NCU06741,NEUTE1DRAFT_45658
FGRAMPH1_01T19909,NCU06742,NEUTE1DRAFT_123138
FGRAMPH1_01T19919,NCU01651,NEUTE1DRAFT_65011
FGRAMPH1_01T19947,NCU06757,NEUTE1DRAFT_84109
FGRAMPH1_01T19953,NCU06843,NEUTE1DRAFT_95379
FGRAMPH1_01T19971,NCU02248,NEUTE1DRAFT_131398
FGRAMPH1_01T20011,NCU06908,NEUTE1DRAFT_123641
FGRAMPH1_01T20025,NCU06108,NEUTE1DRAFT_66982
FGRAMPH1_01T20087,NCU06091,NEUTE1DRAFT_85692
FGRAMPH1_01T20109,NCU02367,NEUTE1DRAFT_148075
FGRAMPH1_01T20121,NCU02414,NEUTE1DRAFT_123932
FGRAMPH1_01T20131,NCU10747,NEUTE1DRAFT_148061
FGRAMPH1_01T20135,NCU02379,NEUTE1DRAFT_86028
FGRAMPH1_01T20143,NCU02398,NEUTE1DRAFT_85982
FGRAMPH1_01T20147,NCU02415,NEUTE1DRAFT_85936
FGRAMPH1_01T20167,NCU02387,NEUTE1DRAFT_123959
FGRAMPH1_01T20183,NCU02395,NEUTE1DRAFT_131286
FGRAMPH1_01T20215,NCU00604,NEUTE1DRAFT_126855
FGRAMPH1_01T20249,NCU05624,NEUTE1DRAFT_148619
FGRAMPH1_01T20275,NCU04024,NEUTE1DRAFT_148787
FGRAMPH1_01T20295,NCU01658,NEUTE1DRAFT_44368
FGRAMPH1_01T20297,NCU03573,NEUTE1DRAFT_123485
FGRAMPH1_01T20299,NCU03575,NEUTE1DRAFT_66205
FGRAMPH1_01T20309,NCU03570,NEUTE1DRAFT_84880
FGRAMPH1_01T20321,NCU01571,NEUTE1DRAFT_122935
FGRAMPH1_01T20403,NCU06791,NEUTE1DRAFT_147309
FGRAMPH1_01T20415,NCU02247,NEUTE1DRAFT_67631
FGRAMPH1_01T20483,NCU02294,NEUTE1DRAFT_131358
FGRAMPH1_01T20543,NCU08731,NEUTE1DRAFT_44798
FGRAMPH1_01T20577,NCU01793,NEUTE1DRAFT_123085
FGRAMPH1_01T20613,NCU03565,NEUTE1DRAFT_44933
FGRAMPH1_01T20615,NCU01657,NEUTE1DRAFT_130413
FGRAMPH1_01T20625,NCU03366,NEUTE1DRAFT_130717
FGRAMPH1_01T20643,NCU01757,NEUTE1DRAFT_123057
FGRAMPH1_01T20699,NCU01806,NEUTE1DRAFT_65272
FGRAMPH1_01T20703,NCU01808,NEUTE1DRAFT_117400
FGRAMPH1_01T20707,NCU10430,NEUTE1DRAFT_33213
FGRAMPH1_01T20743,NCU01821,NEUTE1DRAFT_130518
FGRAMPH1_01T20761,NCU03386,NEUTE1DRAFT_147460
FGRAMPH1_01T20813,NCU05535,NEUTE1DRAFT_87548
FGRAMPH1_01T20835,NCU02305,NEUTE1DRAFT_124027
FGRAMPH1_01T20855,NCU04552,NEUTE1DRAFT_117721
FGRAMPH1_01T20869,NCU08898,NEUTE1DRAFT_58933
FGRAMPH1_01T20899,NCU06940,NEUTE1DRAFT_117683
FGRAMPH1_01T21933,NCU08812,NEUTE1DRAFT_136860
FGRAMPH1_01T22067,NCU05038,NEUTE1DRAFT_48561
FGRAMPH1_01T22453,NCU07535,NEUTE1DRAFT_82727
FGRAMPH1_01T22473,NCU08766,NEUTE1DRAFT_64252
FGRAMPH1_01T22477,NCU08225,NEUTE1DRAFT_82808
FGRAMPH1_01T22501,NCU05129,NEUTE1DRAFT_118320
FGRAMPH1_01T22513,NCU08551,NEUTE1DRAFT_82859
FGRAMPH1_01T22521,NCU08554,NEUTE1DRAFT_117159
FGRAMPH1_01T22533,NCU07661,NEUTE1DRAFT_60135
FGRAMPH1_01T22595,NCU08193,NEUTE1DRAFT_117147
FGRAMPH1_01T22615,NCU06750,NEUTE1DRAFT_101936
FGRAMPH1_01T22731,NCU07521,NEUTE1DRAFT_122582
FGRAMPH1_01T22773,NCU11175,NEUTE1DRAFT_81992
FGRAMPH1_01T22791,NCU00232,NEUTE1DRAFT_81984
FGRAMPH1_01T22823,NCU00385,NEUTE1DRAFT_117051
FGRAMPH1_01T22843,NCU00122,NEUTE1DRAFT_81751
FGRAMPH1_01T22855,NCU16652,NEUTE1DRAFT_62928
FGRAMPH1_01T22857,NCU00059,NEUTE1DRAFT_81610
FGRAMPH1_01T22873,NCU00225,NEUTE1DRAFT_116995
FGRAMPH1_01T22947,NCU00283,NEUTE1DRAFT_43296
FGRAMPH1_01T22959,NCU07548,NEUTE1DRAFT_64015
FGRAMPH1_01T22981,NCU00090,NEUTE1DRAFT_63000
FGRAMPH1_01T22989,NCU00081,NEUTE1DRAFT_81659
FGRAMPH1_01T22995,NCU00088,NEUTE1DRAFT_62995
FGRAMPH1_01T23021,NCU00070,NEUTE1DRAFT_129627
FGRAMPH1_01T23045,NCU00358,NEUTE1DRAFT_146520
FGRAMPH1_01T23065,NCU06203,NEUTE1DRAFT_146170
FGRAMPH1_01T23073,NCU00348,NEUTE1DRAFT_122358
FGRAMPH1_01T23075,NCU00347,NEUTE1DRAFT_63516
FGRAMPH1_01T23077,NCU00407,NEUTE1DRAFT_122408
FGRAMPH1_01T23105,NCU07560,NEUTE1DRAFT_146693
FGRAMPH1_01T23115,NCU07568,NEUTE1DRAFT_63976
FGRAMPH1_01T23217,NCU06677,NEUTE1DRAFT_144002
FGRAMPH1_01T23243,NCU09556,NEUTE1DRAFT_119686
FGRAMPH1_01T23285,NCU07405,NEUTE1DRAFT_118721
FGRAMPH1_01T23287,NCU07404,NEUTE1DRAFT_149864
FGRAMPH1_01T23291,NCU07412,NEUTE1DRAFT_132998
FGRAMPH1_01T23295,NCU07411,NEUTE1DRAFT_90455
FGRAMPH1_01T23341,NCU07421,NEUTE1DRAFT_90482
FGRAMPH1_01T23355,NCU03258,NEUTE1DRAFT_150077
FGRAMPH1_01T23361,NCU00950,NEUTE1DRAFT_125714
FGRAMPH1_01T23367,NCU07398,NEUTE1DRAFT_142197
FGRAMPH1_01T23401,NCU06914,NEUTE1DRAFT_46170
FGRAMPH1_01T23425,NCU03055,NEUTE1DRAFT_72749
FGRAMPH1_01T23447,NCU08976,NEUTE1DRAFT_82538
FGRAMPH1_01T23479,NCU00480,NEUTE1DRAFT_122471
FGRAMPH1_01T23495,NCU08977,NEUTE1DRAFT_82541
FGRAMPH1_01T23501,NCU08990,NEUTE1DRAFT_117110
FGRAMPH1_01T23515,NCU00410,NEUTE1DRAFT_122411
FGRAMPH1_01T23523,NCU00412,NEUTE1DRAFT_146566
FGRAMPH1_01T23525,NCU00413,NEUTE1DRAFT_146567
FGRAMPH1_01T23535,NCU00418,NEUTE1DRAFT_122420
FGRAMPH1_01T23553,NCU06177,NEUTE1DRAFT_81254
FGRAMPH1_01T23569,NCU06181,NEUTE1DRAFT_129489
FGRAMPH1_01T23593,NCU00421,NEUTE1DRAFT_146575
FGRAMPH1_01T23599,NCU06199,NEUTE1DRAFT_146166
FGRAMPH1_01T23603,NCU00406,NEUTE1DRAFT_82324
FGRAMPH1_01T23605,NCU00405,NEUTE1DRAFT_94965
FGRAMPH1_01T23611,NCU00106,NEUTE1DRAFT_146323
FGRAMPH1_01T23641,NCU00092,NEUTE1DRAFT_146314
FGRAMPH1_01T23707,NCU04189,NEUTE1DRAFT_127256
FGRAMPH1_01T23713,NCU06676,NEUTE1DRAFT_75886
FGRAMPH1_01T23731,NCU01199,NEUTE1DRAFT_144219
FGRAMPH1_01T23739,NCU03662,NEUTE1DRAFT_116054
FGRAMPH1_01T23743,NCU01365,NEUTE1DRAFT_119845
FGRAMPH1_01T23757,NCU01461,NEUTE1DRAFT_127364
FGRAMPH1_01T23813,NCU06089,NEUTE1DRAFT_147941
FGRAMPH1_01T23837,NCU03043,NEUTE1DRAFT_115267
FGRAMPH1_01T23843,NCU11241,NEUTE1DRAFT_74064
FGRAMPH1_01T23883,NCU07389,NEUTE1DRAFT_71721
FGRAMPH1_01T23901,NCU03273,NEUTE1DRAFT_90955
FGRAMPH1_01T23915,NCU09224,NEUTE1DRAFT_105327
FGRAMPH1_01T23957,NCU03072,NEUTE1DRAFT_51953
FGRAMPH1_01T23973,NCU08120,NEUTE1DRAFT_70140
FGRAMPH1_01T24011,NCU02830,NEUTE1DRAFT_70967
FGRAMPH1_01T24019,NCU02812,NEUTE1DRAFT_93151
FGRAMPH1_01T24053,NCU01245,NEUTE1DRAFT_57663
FGRAMPH1_01T24083,NCU03741,NEUTE1DRAFT_120220
FGRAMPH1_01T24091,NCU03751,NEUTE1DRAFT_127867
FGRAMPH1_01T24139,NCU04101,NEUTE1DRAFT_119628
FGRAMPH1_01T24145,NCU01195,NEUTE1DRAFT_127665
FGRAMPH1_01T24163,NCU03739,NEUTE1DRAFT_77014
FGRAMPH1_01T24207,NCU04165,NEUTE1DRAFT_75403
FGRAMPH1_01T24257,NCU00065,NEUTE1DRAFT_62941
FGRAMPH1_01T24313,NCU00040,NEUTE1DRAFT_62889
FGRAMPH1_01T24337,NCU00396,NEUTE1DRAFT_82300
FGRAMPH1_01T24353,NCU00377,NEUTE1DRAFT_122382
FGRAMPH1_01T24389,NCU00128,NEUTE1DRAFT_26923
FGRAMPH1_01T24435,NCU06447,NEUTE1DRAFT_81115
FGRAMPH1_01T24483,NCU00151,NEUTE1DRAFT_81805
FGRAMPH1_01T24505,NCU06674,NEUTE1DRAFT_127452
FGRAMPH1_01T24517,NCU04188,NEUTE1DRAFT_115703
FGRAMPH1_01T24519,NCU04160,NEUTE1DRAFT_24610
FGRAMPH1_01T24521,NCU04154,NEUTE1DRAFT_75426
FGRAMPH1_01T24531,NCU04152,NEUTE1DRAFT_56748
FGRAMPH1_01T24543,NCU01180,NEUTE1DRAFT_127679
FGRAMPH1_01T24557,NCU04175,NEUTE1DRAFT_119569
FGRAMPH1_01T24651,NCU01386,NEUTE1DRAFT_119830
FGRAMPH1_01T24655,NCU01389,NEUTE1DRAFT_144067
FGRAMPH1_01T24675,NCU03793,NEUTE1DRAFT_135107
FGRAMPH1_01T24683,NCU03797,NEUTE1DRAFT_37552
FGRAMPH1_01T24771,NCU11118,NEUTE1DRAFT_119735
FGRAMPH1_01T24777,NCU06701,NEUTE1DRAFT_119738
FGRAMPH1_01T24779,NCU04118,NEUTE1DRAFT_115726
FGRAMPH1_01T24811,NCU09537,NEUTE1DRAFT_119700
FGRAMPH1_01T24855,NCU03670,NEUTE1DRAFT_77133
FGRAMPH1_01T24897,NCU01442,NEUTE1DRAFT_34384
FGRAMPH1_01T24901,NCU01445,NEUTE1DRAFT_75610
FGRAMPH1_01T24989,NCU06933,NEUTE1DRAFT_46688
FGRAMPH1_01T25017,NCU06039,NEUTE1DRAFT_85790
FGRAMPH1_01T25053,NCU06032,NEUTE1DRAFT_149119
FGRAMPH1_01T25067,NCU06140,NEUTE1DRAFT_85604
FGRAMPH1_01T25853,NCU05007,NEUTE1DRAFT_88572
FGRAMPH1_01T25855,NCU05008,NEUTE1DRAFT_118347
FGRAMPH1_01T25861,NCU05010,NEUTE1DRAFT_132257
FGRAMPH1_01T25871,NCU05078,NEUTE1DRAFT_88466
FGRAMPH1_01T25913,NCU08226,NEUTE1DRAFT_130058
FGRAMPH1_01T26041,NCU10436,NEUTE1DRAFT_102550
FGRAMPH1_01T26061,NCU02364,NEUTE1DRAFT_123982
FGRAMPH1_01T26069,NCU02368,NEUTE1DRAFT_148074
FGRAMPH1_01T26091,NCU02354,NEUTE1DRAFT_131320
FGRAMPH1_01T26115,NCU02433,NEUTE1DRAFT_85886
FGRAMPH1_01T26133,NCU02422,NEUTE1DRAFT_67234
FGRAMPH1_01T26137,NCU02423,NEUTE1DRAFT_117812
FGRAMPH1_01T26161,NCU02402,NEUTE1DRAFT_131279
FGRAMPH1_01T26167,NCU02385,NEUTE1DRAFT_139830
FGRAMPH1_01T26173,NCU06399,NEUTE1DRAFT_121024
FGRAMPH1_01T26181,NCU07975,NEUTE1DRAFT_79619
FGRAMPH1_01T26231,NCU08292,NEUTE1DRAFT_78898
FGRAMPH1_01T26233,NCU08293,NEUTE1DRAFT_78895
FGRAMPH1_01T26249,NCU08283,NEUTE1DRAFT_145207
FGRAMPH1_01T26269,NCU04354,NEUTE1DRAFT_121250
FGRAMPH1_01T26275,NCU09740,NEUTE1DRAFT_38402
