fg,nc,nt
FGRAMPH1_01T23901,NCU03273,NEUTE1DRAFT_90955
FGRAMPH1_01T23907,NCU03274,NEUTE1DRAFT_72262
FGRAMPH1_01T23915,NCU09224,NEUTE1DRAFT_105327
FGRAMPH1_01T23919,NCU09220,NEUTE1DRAFT_90515
FGRAMPH1_01T23921,NCU09219,NEUTE1DRAFT_90518
FGRAMPH1_01T23925,NCU09247,NEUTE1DRAFT_134053
FGRAMPH1_01T23931,NCU09249,NEUTE1DRAFT_52003
FGRAMPH1_01T23933,NCU09250,NEUTE1DRAFT_150983
FGRAMPH1_01T23937,NCU09216,NEUTE1DRAFT_125851
FGRAMPH1_01T23939,NCU09217,NEUTE1DRAFT_90522
FGRAMPH1_01T23941,NCU09218,NEUTE1DRAFT_125849
FGRAMPH1_01T23947,NCU07453,NEUTE1DRAFT_125177
FGRAMPH1_01T23949,NCU03068,NEUTE1DRAFT_91412
FGRAMPH1_01T23953,NCU03070,NEUTE1DRAFT_91411
FGRAMPH1_01T23957,NCU03072,NEUTE1DRAFT_51953
FGRAMPH1_01T23959,NCU03063,NEUTE1DRAFT_150242
FGRAMPH1_01T23961,NCU03062,NEUTE1DRAFT_126217
FGRAMPH1_01T23963,NCU03061,NEUTE1DRAFT_150244
FGRAMPH1_01T23973,NCU08120,NEUTE1DRAFT_70140
FGRAMPH1_01T23975,NCU08121,NEUTE1DRAFT_33363
FGRAMPH1_01T23989,NCU02829,NEUTE1DRAFT_118568
FGRAMPH1_01T23993,NCU02828,NEUTE1DRAFT_106551
FGRAMPH1_01T24011,NCU02830,NEUTE1DRAFT_70967
FGRAMPH1_01T24015,NCU02813,NEUTE1DRAFT_74451
FGRAMPH1_01T24023,NCU09543,NEUTE1DRAFT_143938
FGRAMPH1_01T24029,NCU03814,NEUTE1DRAFT_76848
FGRAMPH1_01T24031,NCU01250,NEUTE1DRAFT_57651
FGRAMPH1_01T24045,NCU01243,NEUTE1DRAFT_57664
FGRAMPH1_01T24053,NCU01245,NEUTE1DRAFT_57663
FGRAMPH1_01T24057,NCU01247,NEUTE1DRAFT_144181
FGRAMPH1_01T24059,NCU01248,NEUTE1DRAFT_119948
FGRAMPH1_01T24061,NCU01249,NEUTE1DRAFT_127621
FGRAMPH1_01T24069,NCU06572,NEUTE1DRAFT_136002
FGRAMPH1_01T24073,NCU03749,NEUTE1DRAFT_36903
FGRAMPH1_01T24077,NCU03747,NEUTE1DRAFT_127871
FGRAMPH1_01T24081,NCU03742,NEUTE1DRAFT_144445
FGRAMPH1_01T24091,NCU03751,NEUTE1DRAFT_127867
FGRAMPH1_01T24093,NCU03718,NEUTE1DRAFT_77050
FGRAMPH1_01T24095,NCU03719,NEUTE1DRAFT_36619
FGRAMPH1_01T24105,NCU03726,NEUTE1DRAFT_77044
FGRAMPH1_01T24107,NCU03727,NEUTE1DRAFT_58359
FGRAMPH1_01T24111,NCU03629,NEUTE1DRAFT_58522
FGRAMPH1_01T24113,NCU03761,NEUTE1DRAFT_76967
FGRAMPH1_01T24117,NCU03762,NEUTE1DRAFT_98304
FGRAMPH1_01T24119,NCU03763,NEUTE1DRAFT_76964
FGRAMPH1_01T24123,NCU04097,NEUTE1DRAFT_127329
FGRAMPH1_01T24125,NCU04132,NEUTE1DRAFT_119602
FGRAMPH1_01T24129,NCU04105,NEUTE1DRAFT_119625
FGRAMPH1_01T24133,NCU04104,NEUTE1DRAFT_127323
FGRAMPH1_01T24135,NCU04102,NEUTE1DRAFT_56855
FGRAMPH1_01T24139,NCU04101,NEUTE1DRAFT_119628
FGRAMPH1_01T24145,NCU01195,NEUTE1DRAFT_127665
FGRAMPH1_01T24151,NCU01305,NEUTE1DRAFT_76205
FGRAMPH1_01T24153,NCU01307,NEUTE1DRAFT_127570
FGRAMPH1_01T24159,NCU03740,NEUTE1DRAFT_120221
FGRAMPH1_01T24161,NCU16966,NEUTE1DRAFT_77011
FGRAMPH1_01T24165,NCU03738,NEUTE1DRAFT_135165
FGRAMPH1_01T24167,NCU03737,NEUTE1DRAFT_116022
FGRAMPH1_01T24169,NCU03630,NEUTE1DRAFT_120299
FGRAMPH1_01T24177,NCU03758,NEUTE1DRAFT_76974
FGRAMPH1_01T24179,NCU03757,NEUTE1DRAFT_116009
FGRAMPH1_01T24187,NCU03754,NEUTE1DRAFT_127865
FGRAMPH1_01T24203,NCU03645,NEUTE1DRAFT_144513
FGRAMPH1_01T24207,NCU01288,NEUTE1DRAFT_127589
FGRAMPH1_01T24219,NCU01299,NEUTE1DRAFT_76222
FGRAMPH1_01T24225,NCU01294,NEUTE1DRAFT_107373
FGRAMPH1_01T24243,NCU00068,NEUTE1DRAFT_81630
FGRAMPH1_01T24245,NCU00067,NEUTE1DRAFT_94837
FGRAMPH1_01T24247,NCU00066,NEUTE1DRAFT_81623
FGRAMPH1_01T24259,NCU00064,NEUTE1DRAFT_62940
FGRAMPH1_01T24275,NCU00305,NEUTE1DRAFT_82124
FGRAMPH1_01T24279,NCU00057,NEUTE1DRAFT_129617
FGRAMPH1_01T24281,NCU00056,NEUTE1DRAFT_81600
FGRAMPH1_01T24291,NCU00051,NEUTE1DRAFT_62911
FGRAMPH1_01T24299,NCU00046,NEUTE1DRAFT_62903
FGRAMPH1_01T24307,NCU00042,NEUTE1DRAFT_62896
FGRAMPH1_01T24309,NCU00041,NEUTE1DRAFT_94828
FGRAMPH1_01T24313,NCU00040,NEUTE1DRAFT_62889
FGRAMPH1_01T24321,NCU00388,NEUTE1DRAFT_82289
FGRAMPH1_01T24329,NCU00392,NEUTE1DRAFT_137852
FGRAMPH1_01T24335,NCU00395,NEUTE1DRAFT_82299
FGRAMPH1_01T24343,NCU06243,NEUTE1DRAFT_81400
FGRAMPH1_01T24353,NCU00377,NEUTE1DRAFT_122382
FGRAMPH1_01T24355,NCU06472,NEUTE1DRAFT_121928
FGRAMPH1_01T24359,NCU06470,NEUTE1DRAFT_121926
FGRAMPH1_01T24361,NCU06469,NEUTE1DRAFT_81160
FGRAMPH1_01T24363,NCU06468,NEUTE1DRAFT_81158
FGRAMPH1_01T24367,NCU00398,NEUTE1DRAFT_122399
FGRAMPH1_01T24371,NCU00336,NEUTE1DRAFT_63498
FGRAMPH1_01T24375,NCU11173,NEUTE1DRAFT_81844
FGRAMPH1_01T24383,NCU06191,NEUTE1DRAFT_81283
FGRAMPH1_01T24385,NCU00137,NEUTE1DRAFT_116957
FGRAMPH1_01T24387,NCU00138,NEUTE1DRAFT_81784
FGRAMPH1_01T24389,NCU00128,NEUTE1DRAFT_26923
FGRAMPH1_01T24393,NCU00127,NEUTE1DRAFT_122178
FGRAMPH1_01T24395,NCU00126,NEUTE1DRAFT_146342
FGRAMPH1_01T24401,NCU00132,NEUTE1DRAFT_146346
FGRAMPH1_01T24405,NCU00129,NEUTE1DRAFT_42686
FGRAMPH1_01T24411,NCU06438,NEUTE1DRAFT_81093
FGRAMPH1_01T24413,NCU06439,NEUTE1DRAFT_62415
FGRAMPH1_01T24419,NCU06441,NEUTE1DRAFT_146088
FGRAMPH1_01T24421,NCU06429,NEUTE1DRAFT_62393
FGRAMPH1_01T24425,NCU06450,NEUTE1DRAFT_129431
FGRAMPH1_01T24427,NCU06451,NEUTE1DRAFT_62445
FGRAMPH1_01T24431,NCU06437,NEUTE1DRAFT_121897
FGRAMPH1_01T24435,NCU06447,NEUTE1DRAFT_81115
FGRAMPH1_01T24437,NCU06446,NEUTE1DRAFT_62431
FGRAMPH1_01T24443,NCU06432,NEUTE1DRAFT_116824
FGRAMPH1_01T24445,NCU06433,NEUTE1DRAFT_62403
FGRAMPH1_01T24447,NCU08123,NEUTE1DRAFT_124137
FGRAMPH1_01T24449,NCU06428,NEUTE1DRAFT_62388
FGRAMPH1_01T24459,NCU06425,NEUTE1DRAFT_81066
FGRAMPH1_01T24463,NCU06424,NEUTE1DRAFT_14529
FGRAMPH1_01T24467,NCU06415,NEUTE1DRAFT_100378
FGRAMPH1_01T24479,NCU06489,NEUTE1DRAFT_129465
FGRAMPH1_01T24481,NCU06491,NEUTE1DRAFT_146129
FGRAMPH1_01T24483,NCU00151,NEUTE1DRAFT_81805
FGRAMPH1_01T24485,NCU00340,NEUTE1DRAFT_63506
FGRAMPH1_01T24493,NCU00202,NEUTE1DRAFT_100782
FGRAMPH1_01T24495,NCU00152,NEUTE1DRAFT_146361
FGRAMPH1_01T24497,NCU00150,NEUTE1DRAFT_129689
FGRAMPH1_01T24501,NCU04156,NEUTE1DRAFT_115710
FGRAMPH1_01T24503,NCU01362,NEUTE1DRAFT_76104
FGRAMPH1_01T24505,NCU06674,NEUTE1DRAFT_127452
FGRAMPH1_01T24513,NCU01190,NEUTE1DRAFT_127669
FGRAMPH1_01T24517,NCU04188,NEUTE1DRAFT_115703
FGRAMPH1_01T24519,NCU04160,NEUTE1DRAFT_24610
FGRAMPH1_01T24521,NCU04154,NEUTE1DRAFT_75426
FGRAMPH1_01T24523,NCU04155,NEUTE1DRAFT_119585
FGRAMPH1_01T24531,NCU04152,NEUTE1DRAFT_56748
FGRAMPH1_01T24533,NCU04187,NEUTE1DRAFT_56677
FGRAMPH1_01T24535,NCU04185,NEUTE1DRAFT_115704
FGRAMPH1_01T24541,NCU01179,NEUTE1DRAFT_57808
FGRAMPH1_01T24543,NCU01180,NEUTE1DRAFT_127679
FGRAMPH1_01T24553,NCU04174,NEUTE1DRAFT_97551
FGRAMPH1_01T24555,NCU04176,NEUTE1DRAFT_75384
FGRAMPH1_01T24557,NCU04175,NEUTE1DRAFT_119569
FGRAMPH1_01T24559,NCU04177,NEUTE1DRAFT_36096
FGRAMPH1_01T24563,NCU04179,NEUTE1DRAFT_56693
FGRAMPH1_01T24579,NCU04181,NEUTE1DRAFT_93589
FGRAMPH1_01T24581,NCU01303,NEUTE1DRAFT_144130
FGRAMPH1_01T24589,NCU04191,NEUTE1DRAFT_119557
FGRAMPH1_01T24593,NCU06695,NEUTE1DRAFT_115792
FGRAMPH1_01T24599,NCU06688,NEUTE1DRAFT_75857
FGRAMPH1_01T24615,NCU06691,NEUTE1DRAFT_57172
FGRAMPH1_01T24629,NCU08336,NEUTE1DRAFT_71896
FGRAMPH1_01T24631,NCU11324,NEUTE1DRAFT_71892
FGRAMPH1_01T24633,NCU02641,NEUTE1DRAFT_133521
FGRAMPH1_01T24635,NCU02640,NEUTE1DRAFT_105967
FGRAMPH1_01T24639,NCU02519,NEUTE1DRAFT_133628
FGRAMPH1_01T24641,NCU02637,NEUTE1DRAFT_119034
FGRAMPH1_01T24651,NCU01386,NEUTE1DRAFT_119830
FGRAMPH1_01T24655,NCU01389,NEUTE1DRAFT_144067
FGRAMPH1_01T24657,NCU01387,NEUTE1DRAFT_127512
FGRAMPH1_01T24659,NCU04655,NEUTE1DRAFT_120415
FGRAMPH1_01T24671,NCU01374,NEUTE1DRAFT_144078
FGRAMPH1_01T24673,NCU03769,NEUTE1DRAFT_58270
FGRAMPH1_01T24677,NCU03794,NEUTE1DRAFT_144401
FGRAMPH1_01T24683,NCU03797,NEUTE1DRAFT_37552
FGRAMPH1_01T24695,NCU00998,NEUTE1DRAFT_58099
FGRAMPH1_01T24709,NCU03839,NEUTE1DRAFT_58110
FGRAMPH1_01T24711,NCU03838,NEUTE1DRAFT_127799
FGRAMPH1_01T24715,NCU01434,NEUTE1DRAFT_17924
FGRAMPH1_01T24717,NCU03822,NEUTE1DRAFT_58145
FGRAMPH1_01T24719,NCU03823,NEUTE1DRAFT_76825
FGRAMPH1_01T24721,NCU04648,NEUTE1DRAFT_77458
FGRAMPH1_01T24727,NCU03824,NEUTE1DRAFT_58139
FGRAMPH1_01T24729,NCU03825,NEUTE1DRAFT_76820
FGRAMPH1_01T24739,NCU03830,NEUTE1DRAFT_76809
FGRAMPH1_01T24743,NCU03833,NEUTE1DRAFT_144368
FGRAMPH1_01T24745,NCU03834,NEUTE1DRAFT_120141
FGRAMPH1_01T24755,NCU03768,NEUTE1DRAFT_144425
FGRAMPH1_01T24759,NCU01146,NEUTE1DRAFT_57887
FGRAMPH1_01T24761,NCU03652,NEUTE1DRAFT_77160
FGRAMPH1_01T24763,NCU03653,NEUTE1DRAFT_120283
FGRAMPH1_01T24769,NCU06704,NEUTE1DRAFT_75828
FGRAMPH1_01T24771,NCU11118,NEUTE1DRAFT_119735
FGRAMPH1_01T24773,NCU06703,NEUTE1DRAFT_57146
FGRAMPH1_01T24777,NCU06701,NEUTE1DRAFT_119738
FGRAMPH1_01T24779,NCU04118,NEUTE1DRAFT_115726
FGRAMPH1_01T24781,NCU03658,NEUTE1DRAFT_144504
FGRAMPH1_01T24787,NCU03660,NEUTE1DRAFT_77147
FGRAMPH1_01T24791,NCU03647,NEUTE1DRAFT_107794
FGRAMPH1_01T24795,NCU04647,NEUTE1DRAFT_77456
FGRAMPH1_01T24797,NCU04651,NEUTE1DRAFT_77461
FGRAMPH1_01T24807,NCU04649,NEUTE1DRAFT_35847
FGRAMPH1_01T24809,NCU04652,NEUTE1DRAFT_144627
FGRAMPH1_01T24811,NCU09537,NEUTE1DRAFT_119700
FGRAMPH1_01T24827,NCU01202,NEUTE1DRAFT_115914
FGRAMPH1_01T24829,NCU01201,NEUTE1DRAFT_76439
FGRAMPH1_01T24831,NCU01203,NEUTE1DRAFT_76432
FGRAMPH1_01T24835,NCU01205,NEUTE1DRAFT_76427
FGRAMPH1_01T24839,NCU00999,NEUTE1DRAFT_76779
FGRAMPH1_01T24845,NCU11279,NEUTE1DRAFT_93862
FGRAMPH1_01T24849,NCU03840,NEUTE1DRAFT_120136
FGRAMPH1_01T24853,NCU03675,NEUTE1DRAFT_127917
FGRAMPH1_01T24859,NCU01255,NEUTE1DRAFT_144173
FGRAMPH1_01T24861,NCU01254,NEUTE1DRAFT_76326
FGRAMPH1_01T24863,NCU01253,NEUTE1DRAFT_76327
FGRAMPH1_01T24865,NCU01252,NEUTE1DRAFT_57649
FGRAMPH1_01T24867,NCU01257,NEUTE1DRAFT_76317
FGRAMPH1_01T24869,NCU01258,NEUTE1DRAFT_115888
FGRAMPH1_01T24873,NCU01259,NEUTE1DRAFT_76310
FGRAMPH1_01T24875,NCU01260,NEUTE1DRAFT_144168
FGRAMPH1_01T24883,NCU01436,NEUTE1DRAFT_119646
FGRAMPH1_01T24887,NCU01438,NEUTE1DRAFT_56901
FGRAMPH1_01T24889,NCU01439,NEUTE1DRAFT_115743
FGRAMPH1_01T24893,NCU10220,NEUTE1DRAFT_56911
FGRAMPH1_01T24895,NCU01441,NEUTE1DRAFT_56913
FGRAMPH1_01T24897,NCU01442,NEUTE1DRAFT_34384
FGRAMPH1_01T24901,NCU01445,NEUTE1DRAFT_75610
FGRAMPH1_01T24907,NCU01449,NEUTE1DRAFT_56932
FGRAMPH1_01T24911,NCU06029,NEUTE1DRAFT_85806
FGRAMPH1_01T24913,NCU01452,NEUTE1DRAFT_115750
FGRAMPH1_01T24915,NCU01454,NEUTE1DRAFT_134522
FGRAMPH1_01T24929,NCU08169,NEUTE1DRAFT_124178
FGRAMPH1_01T24939,NCU10038,NEUTE1DRAFT_80653
FGRAMPH1_01T24945,NCU06021,NEUTE1DRAFT_147992
FGRAMPH1_01T24951,NCU06918,NEUTE1DRAFT_147746
FGRAMPH1_01T24957,NCU09449,NEUTE1DRAFT_123564
FGRAMPH1_01T24959,NCU09450,NEUTE1DRAFT_85065
FGRAMPH1_01T24961,NCU06931,NEUTE1DRAFT_123662
FGRAMPH1_01T24983,NCU09451,NEUTE1DRAFT_85068
FGRAMPH1_01T24989,NCU06933,NEUTE1DRAFT_46688
FGRAMPH1_01T24993,NCU06932,NEUTE1DRAFT_123663
FGRAMPH1_01T24995,NCU09442,NEUTE1DRAFT_66370
FGRAMPH1_01T25007,NCU08177,NEUTE1DRAFT_124185
FGRAMPH1_01T25015,NCU06929,NEUTE1DRAFT_85268
FGRAMPH1_01T25017,NCU06039,NEUTE1DRAFT_85790
FGRAMPH1_01T25019,NCU06073,NEUTE1DRAFT_67044
FGRAMPH1_01T25021,NCU06076,NEUTE1DRAFT_95676
FGRAMPH1_01T25023,NCU06075,NEUTE1DRAFT_117768
FGRAMPH1_01T25041,NCU06031,NEUTE1DRAFT_118365
FGRAMPH1_01T25053,NCU06032,NEUTE1DRAFT_149119
FGRAMPH1_01T25055,NCU06033,NEUTE1DRAFT_147983
FGRAMPH1_01T25057,NCU09408,NEUTE1DRAFT_85404
FGRAMPH1_01T25069,NCU06141,NEUTE1DRAFT_147903
FGRAMPH1_01T25073,NCU06930,NEUTE1DRAFT_85271
FGRAMPH1_01T25083,NCU09536,NEUTE1DRAFT_119701
FGRAMPH1_01T25091,NCU07080,NEUTE1DRAFT_124342
FGRAMPH1_01T25121,NCU01108,NEUTE1DRAFT_36441
FGRAMPH1_01T25155,NCU09682,NEUTE1DRAFT_135441
FGRAMPH1_01T25279,NCU02946,NEUTE1DRAFT_126683
FGRAMPH1_01T25367,NCU03404,NEUTE1DRAFT_65915
FGRAMPH1_01T25415,NCU07050,NEUTE1DRAFT_140342
FGRAMPH1_01T25417,NCU07051,NEUTE1DRAFT_148459
FGRAMPH1_01T25653,NCU05625,NEUTE1DRAFT_87391
FGRAMPH1_01T25757,NCU09354,NEUTE1DRAFT_146872
FGRAMPH1_01T25807,NCU09303,NEUTE1DRAFT_147621
FGRAMPH1_01T25809,NCU09302,NEUTE1DRAFT_84968
FGRAMPH1_01T25817,NCU09299,NEUTE1DRAFT_66294
FGRAMPH1_01T25821,NCU09300,NEUTE1DRAFT_84976
FGRAMPH1_01T25823,NCU09297,NEUTE1DRAFT_130887
FGRAMPH1_01T25825,NCU11410,NEUTE1DRAFT_123527
FGRAMPH1_01T25827,NCU03806,NEUTE1DRAFT_115986
FGRAMPH1_01T25853,NCU05007,NEUTE1DRAFT_88572
FGRAMPH1_01T25855,NCU05008,NEUTE1DRAFT_118347
FGRAMPH1_01T25859,NCU05009,NEUTE1DRAFT_69888
FGRAMPH1_01T25861,NCU05010,NEUTE1DRAFT_132257
FGRAMPH1_01T25871,NCU05078,NEUTE1DRAFT_88466
FGRAMPH1_01T25873,NCU05077,NEUTE1DRAFT_69791
FGRAMPH1_01T25913,NCU08226,NEUTE1DRAFT_130058
FGRAMPH1_01T25925,NCU00261,NEUTE1DRAFT_122293
FGRAMPH1_01T25995,NCU07352,NEUTE1DRAFT_90347
FGRAMPH1_01T26009,NCU05066,NEUTE1DRAFT_124991
FGRAMPH1_01T26011,NCU05067,NEUTE1DRAFT_88488
FGRAMPH1_01T26021,NCU05054,NEUTE1DRAFT_113304
FGRAMPH1_01T26029,NCU10067,NEUTE1DRAFT_86096
FGRAMPH1_01T26031,NCU10066,NEUTE1DRAFT_67419
FGRAMPH1_01T26033,NCU02349,NEUTE1DRAFT_67422
FGRAMPH1_01T26043,NCU02355,NEUTE1DRAFT_148085
FGRAMPH1_01T26047,NCU06871,NEUTE1DRAFT_123618
FGRAMPH1_01T26053,NCU06874,NEUTE1DRAFT_130971
FGRAMPH1_01T26055,NCU06875,NEUTE1DRAFT_117658
FGRAMPH1_01T26061,NCU02364,NEUTE1DRAFT_123982
FGRAMPH1_01T26063,NCU06878,NEUTE1DRAFT_123623
FGRAMPH1_01T26067,NCU02371,NEUTE1DRAFT_123975
FGRAMPH1_01T26069,NCU02368,NEUTE1DRAFT_148074
FGRAMPH1_01T26071,NCU02374,NEUTE1DRAFT_67359
FGRAMPH1_01T26073,NCU02373,NEUTE1DRAFT_95746
FGRAMPH1_01T26075,NCU02372,NEUTE1DRAFT_86047
FGRAMPH1_01T26079,NCU02376,NEUTE1DRAFT_139838
FGRAMPH1_01T26081,NCU02378,NEUTE1DRAFT_131300
FGRAMPH1_01T26083,NCU02370,NEUTE1DRAFT_117838
FGRAMPH1_01T26093,NCU02353,NEUTE1DRAFT_67407
FGRAMPH1_01T26095,NCU02360,NEUTE1DRAFT_67393
FGRAMPH1_01T26097,NCU02359,NEUTE1DRAFT_131315
FGRAMPH1_01T26103,NCU02362,NEUTE1DRAFT_123983
FGRAMPH1_01T26111,NCU02435,NEUTE1DRAFT_117806
FGRAMPH1_01T26113,NCU02434,NEUTE1DRAFT_123912
FGRAMPH1_01T26115,NCU02433,NEUTE1DRAFT_85886
FGRAMPH1_01T26117,NCU02432,NEUTE1DRAFT_102938
FGRAMPH1_01T26125,NCU02428,NEUTE1DRAFT_85901
FGRAMPH1_01T26131,NCU02421,NEUTE1DRAFT_131258
FGRAMPH1_01T26133,NCU02422,NEUTE1DRAFT_67234
FGRAMPH1_01T26141,NCU02409,NEUTE1DRAFT_123939
FGRAMPH1_01T26143,NCU02410,NEUTE1DRAFT_85950
FGRAMPH1_01T26147,NCU02407,NEUTE1DRAFT_85959
FGRAMPH1_01T26149,NCU02406,NEUTE1DRAFT_85961
FGRAMPH1_01T26151,NCU02405,NEUTE1DRAFT_85965
FGRAMPH1_01T26159,NCU02403,NEUTE1DRAFT_117824
FGRAMPH1_01T26161,NCU02402,NEUTE1DRAFT_131279
FGRAMPH1_01T26163,NCU02401,NEUTE1DRAFT_131280
FGRAMPH1_01T26167,NCU02385,NEUTE1DRAFT_139830
FGRAMPH1_01T26173,NCU06399,NEUTE1DRAFT_121024
FGRAMPH1_01T26179,NCU06403,NEUTE1DRAFT_78961
FGRAMPH1_01T26207,NCU06632,NEUTE1DRAFT_78575
FGRAMPH1_01T26209,NCU06631,NEUTE1DRAFT_145080
FGRAMPH1_01T26219,NCU06628,NEUTE1DRAFT_78564
FGRAMPH1_01T26221,NCU06997,NEUTE1DRAFT_116633
FGRAMPH1_01T26229,NCU06994,NEUTE1DRAFT_129045
FGRAMPH1_01T26231,NCU08292,NEUTE1DRAFT_78898
FGRAMPH1_01T26233,NCU08293,NEUTE1DRAFT_78895
FGRAMPH1_01T26241,NCU06339,NEUTE1DRAFT_99392
FGRAMPH1_01T26243,NCU06338,NEUTE1DRAFT_79101
FGRAMPH1_01T26247,NCU08281,NEUTE1DRAFT_128594
FGRAMPH1_01T26257,NCU04348,NEUTE1DRAFT_60894
FGRAMPH1_01T26261,NCU05280,NEUTE1DRAFT_129143
FGRAMPH1_01T26263,NCU05282,NEUTE1DRAFT_129141
FGRAMPH1_01T26265,NCU05281,NEUTE1DRAFT_80387
FGRAMPH1_01T26267,NCU04353,NEUTE1DRAFT_121251
FGRAMPH1_01T26269,NCU04354,NEUTE1DRAFT_121250
FGRAMPH1_01T26273,NCU16891,NEUTE1DRAFT_116701
FGRAMPH1_01T26275,NCU09740,NEUTE1DRAFT_38402
FGRAMPH1_01T26281,NCU09742,NEUTE1DRAFT_136071
FGRAMPH1_01T26283,NCU07722,NEUTE1DRAFT_128509
FGRAMPH1_01T26285,NCU07721,NEUTE1DRAFT_59993
FGRAMPH1_01T26289,NCU06353,NEUTE1DRAFT_116436
FGRAMPH1_01T26311,NCU05252,NEUTE1DRAFT_80458
FGRAMPH1_01T26315,NCU05250,NEUTE1DRAFT_121631
FGRAMPH1_01T26319,NCU07710,NEUTE1DRAFT_120918
FGRAMPH1_01T26327,NCU05240,NEUTE1DRAFT_116711
FGRAMPH1_01T26329,NCU05196,NEUTE1DRAFT_61912
FGRAMPH1_01T26331,NCU07713,NEUTE1DRAFT_60015
FGRAMPH1_01T26335,NCU07707,NEUTE1DRAFT_60026
FGRAMPH1_01T26339,NCU05243,NEUTE1DRAFT_38488
FGRAMPH1_01T26343,NCU05245,NEUTE1DRAFT_80475
FGRAMPH1_01T26355,NCU07004,NEUTE1DRAFT_80139
FGRAMPH1_01T26359,NCU05305,NEUTE1DRAFT_145772
FGRAMPH1_01T26361,NCU05304,NEUTE1DRAFT_61655
FGRAMPH1_01T26363,NCU05303,NEUTE1DRAFT_37887
FGRAMPH1_01T26367,NCU05302,NEUTE1DRAFT_129127
FGRAMPH1_01T26369,NCU05301,NEUTE1DRAFT_80343
FGRAMPH1_01T26381,NCU06520,NEUTE1DRAFT_78348
FGRAMPH1_01T26385,NCU08671,NEUTE1DRAFT_145560
FGRAMPH1_01T26387,NCU08670,NEUTE1DRAFT_136633
FGRAMPH1_01T26391,NCU08663,NEUTE1DRAFT_61157
FGRAMPH1_01T26393,NCU04984,NEUTE1DRAFT_78156
FGRAMPH1_01T26399,NCU07939,NEUTE1DRAFT_78243
FGRAMPH1_01T26403,NCU05231,NEUTE1DRAFT_61834
FGRAMPH1_01T26407,NCU05228,NEUTE1DRAFT_145843
FGRAMPH1_01T26409,NCU05227,NEUTE1DRAFT_61842
FGRAMPH1_01T26411,NCU05226,NEUTE1DRAFT_80524
FGRAMPH1_01T26415,NCU07715,NEUTE1DRAFT_78692
FGRAMPH1_01T26417,NCU07714,NEUTE1DRAFT_145124
FGRAMPH1_01T26425,NCU08303,NEUTE1DRAFT_128580
FGRAMPH1_01T26427,NCU07717,NEUTE1DRAFT_78687
FGRAMPH1_01T26431,NCU07719,NEUTE1DRAFT_145121
FGRAMPH1_01T26439,NCU09929,NEUTE1DRAFT_80287
FGRAMPH1_01T26443,NCU08806,NEUTE1DRAFT_40459
FGRAMPH1_01T26449,NCU08810,NEUTE1DRAFT_80257
FGRAMPH1_01T26457,NCU09930,NEUTE1DRAFT_80286
FGRAMPH1_01T26469,NCU09922,NEUTE1DRAFT_80289
FGRAMPH1_01T26477,NCU06336,NEUTE1DRAFT_60425
FGRAMPH1_01T26479,NCU00743,NEUTE1DRAFT_149613
FGRAMPH1_01T26481,NCU00744,NEUTE1DRAFT_132758
FGRAMPH1_01T26495,NCU00780,NEUTE1DRAFT_71181
FGRAMPH1_01T26503,NCU02244,NEUTE1DRAFT_124083
FGRAMPH1_01T26509,NCU04370,NEUTE1DRAFT_79528
FGRAMPH1_01T26513,NCU07685,NEUTE1DRAFT_60078
FGRAMPH1_01T26515,NCU08312,NEUTE1DRAFT_145188
FGRAMPH1_01T26517,NCU06368,NEUTE1DRAFT_79035
FGRAMPH1_01T26523,NCU10500,NEUTE1DRAFT_79349
FGRAMPH1_01T26531,NCU06532,NEUTE1DRAFT_116287
FGRAMPH1_01T26551,NCU07327,NEUTE1DRAFT_121394
FGRAMPH1_01T26553,NCU16845,NEUTE1DRAFT_128956
FGRAMPH1_01T26557,NCU07329,NEUTE1DRAFT_79899
FGRAMPH1_01T26565,NCU06540,NEUTE1DRAFT_78390
FGRAMPH1_01T26571,NCU06543,NEUTE1DRAFT_145014
FGRAMPH1_01T26575,NCU06546,NEUTE1DRAFT_145016
FGRAMPH1_01T26577,NCU06554,NEUTE1DRAFT_59744
FGRAMPH1_01T26581,NCU06553,NEUTE1DRAFT_135985
FGRAMPH1_01T26583,NCU06552,NEUTE1DRAFT_78420
FGRAMPH1_01T26589,NCU09933,NEUTE1DRAFT_80278
FGRAMPH1_01T26593,NCU09935,NEUTE1DRAFT_61597
FGRAMPH1_01T26597,NCU06360,NEUTE1DRAFT_79058
FGRAMPH1_01T26601,NCU08826,NEUTE1DRAFT_145731
FGRAMPH1_01T26613,NCU08288,NEUTE1DRAFT_128591
FGRAMPH1_01T26617,NCU08287,NEUTE1DRAFT_128592
FGRAMPH1_01T26619,NCU06363,NEUTE1DRAFT_128642
FGRAMPH1_01T26621,NCU07260,NEUTE1DRAFT_80029
FGRAMPH1_01T26623,NCU07259,NEUTE1DRAFT_129007
FGRAMPH1_01T26629,NCU07262,NEUTE1DRAFT_61342
FGRAMPH1_01T26631,NCU07261,NEUTE1DRAFT_121451
FGRAMPH1_01T26635,NCU07265,NEUTE1DRAFT_80013
FGRAMPH1_01T26637,NCU07266,NEUTE1DRAFT_61330
FGRAMPH1_01T26639,NCU07267,NEUTE1DRAFT_80007
FGRAMPH1_01T26643,NCU04456,NEUTE1DRAFT_79340
FGRAMPH1_01T26659,NCU08302,NEUTE1DRAFT_78875
